serie_id,ambit,tipus,branca,indicador,any,mes,data,valor
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,9,2016-09-01,1.7
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,9,2016-09-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,9,2016-09-01,1.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,9,2016-09-01,3.7
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,9,2016-09-01,2.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,10,2016-10-01,1.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,10,2016-10-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,10,2016-10-01,1.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,10,2016-10-01,3.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,10,2016-10-01,2.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,11,2016-11-01,1.7
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,11,2016-11-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,11,2016-11-01,1.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,11,2016-11-01,3.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,11,2016-11-01,2.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,12,2016-12-01,1.7
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,12,2016-12-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,12,2016-12-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,12,2016-12-01,3.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2016,12,2016-12-01,2.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,1,2017-01-01,1.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,1,2017-01-01,0.7
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,1,2017-01-01,0.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,1,2017-01-01,4.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,1,2017-01-01,2.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,2,2017-02-01,1.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,2,2017-02-01,0.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,2,2017-02-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,2,2017-02-01,4.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,2,2017-02-01,2.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,3,2017-03-01,1.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,3,2017-03-01,0.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,3,2017-03-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,3,2017-03-01,4.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,3,2017-03-01,2.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,4,2017-04-01,1.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,4,2017-04-01,0.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,4,2017-04-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,4,2017-04-01,4.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,4,2017-04-01,2.6
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,5,2017-05-01,1.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,5,2017-05-01,0.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,5,2017-05-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,5,2017-05-01,4.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,5,2017-05-01,2.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,6,2017-06-01,1.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,6,2017-06-01,0.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,6,2017-06-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,6,2017-06-01,4.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,6,2017-06-01,3.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,7,2017-07-01,1.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,7,2017-07-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,7,2017-07-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,7,2017-07-01,4.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,7,2017-07-01,3.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,8,2017-08-01,1.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,8,2017-08-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,8,2017-08-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,8,2017-08-01,4.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,8,2017-08-01,3.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,9,2017-09-01,1.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,9,2017-09-01,-0.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,9,2017-09-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,9,2017-09-01,4.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,9,2017-09-01,3.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,10,2017-10-01,1.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,10,2017-10-01,-0.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,10,2017-10-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,10,2017-10-01,4.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,10,2017-10-01,3.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,11,2017-11-01,1.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,11,2017-11-01,-0.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,11,2017-11-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,11,2017-11-01,4.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,11,2017-11-01,2.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,12,2017-12-01,1.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,12,2017-12-01,-0.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,12,2017-12-01,0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,12,2017-12-01,4.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2017,12,2017-12-01,2.8
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,1,2018-01-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,1,2018-01-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,1,2018-01-01,-0.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,1,2018-01-01,3.8
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,1,2018-01-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,2,2018-02-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,2,2018-02-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,2,2018-02-01,0.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,2,2018-02-01,3.5
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,2,2018-02-01,1.0
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,3,2018-03-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,3,2018-03-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,3,2018-03-01,0.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,3,2018-03-01,3.4
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,3,2018-03-01,1.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,4,2018-04-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,4,2018-04-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,4,2018-04-01,0.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,4,2018-04-01,3.2
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,4,2018-04-01,1.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). General. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,5,2018-05-01,0.9
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Empresas unilocalizadas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,5,2018-05-01,-0.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Pequeñas cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,5,2018-05-01,0.3
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes cadenas. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,5,2018-05-01,3.1
Total Nacional. Ocupación (mensual). Comercio al por menor sin Estaciones de Servicio (47 sin 473). Grandes Superficies. Variación de la media en lo que va de año.,nacional,ocupacio,Comercio al por menor sin Estaciones de Servicio (47 sin 473),var_mitjana_acum,2018,5,2018-05-01,1.0
